,Filename,Label,Prediction1,Prediction3a,Prediction3a_prob,Prediction3b,Prediction3b_prob,Prediction3c,Prediction3c_prob
900,images_species/Gyrohypnus punctulatus/Gyrohypnus punctulatus_71.jpg,Gyrohypnus punctulatus,Gyrohypnus punctulatus,Phacophallus parumpunctatus,0.0008262239,Gyrohypnus fracticornis,0.025458604,Gyrohypnus punctulatus,0.9733743
901,images_species/Gyrohypnus punctulatus/Gyrohypnus punctulatus_73.jpg,Gyrohypnus punctulatus,Gyrohypnus punctulatus,Phacophallus parumpunctatus,0.0002269,Gyrohypnus fracticornis,0.225263,Gyrohypnus punctulatus,0.77439225
902,images_species/Gyrohypnus punctulatus/Gyrohypnus punctulatus_74.jpg,Gyrohypnus punctulatus,Gyrohypnus fracticornis,Gyrohypnus punctulatus,0.026029972,Phacophallus parumpunctatus,0.16299963,Gyrohypnus fracticornis,0.7771429
903,images_species/Gyrohypnus punctulatus/Gyrohypnus punctulatus_75.jpg,Gyrohypnus punctulatus,Gyrohypnus punctulatus,Gauropterus fulgidus,1.223716e-05,Xantholinus longiventris,5.9169317e-05,Gyrohypnus punctulatus,0.9999237
904,images_species/Gyrohypnus punctulatus/Gyrohypnus punctulatus_78.jpg,Gyrohypnus punctulatus,Gyrohypnus fracticornis,Phacophallus parumpunctatus,0.0010206972,Gyrohypnus punctulatus,0.020729763,Gyrohypnus fracticornis,0.97756255
905,images_species/Quedius cinctus/Quedius cinctus_12.jpg,Quedius cinctus,Quedius cinctus,Quedius truncicola,6.4586256e-09,Quedius cruentus,6.660141e-08,Quedius cinctus,0.9999999
906,images_species/Quedius cinctus/Quedius cinctus_13.jpg,Quedius cinctus,Quedius cinctus,Quedius mesomelinus,2.5230818e-07,Quedius cruentus,4.8227463e-07,Quedius cinctus,0.99999905
907,images_species/Quedius cinctus/Quedius cinctus_14.jpg,Quedius cinctus,Quedius cinctus,Philonthus sanguinolentus,1.8378053e-07,Quedius cruentus,2.6553018e-06,Quedius cinctus,0.999997
908,images_species/Quedius cinctus/Quedius cinctus_18.jpg,Quedius cinctus,Quedius cinctus,Philonthus sanguinolentus,2.8492707e-06,Quedius cruentus,6.3209525e-05,Quedius cinctus,0.9999337
909,images_species/Quedius cinctus/Quedius cinctus_21.jpg,Quedius cinctus,Quedius cinctus,Quedius truncicola,1.8355584e-08,Quedius lucidulus,3.4382558e-07,Quedius cinctus,0.99999964
910,images_species/Quedius cinctus/Quedius cinctus_28.jpg,Quedius cinctus,Quedius cinctus,Quedius cruentus,2.7167234e-05,Quedius maurus,0.0005439726,Quedius cinctus,0.99940634
911,images_species/Quedius cinctus/Quedius cinctus_37.jpg,Quedius cinctus,Quedius cinctus,Quedius lateralis,1.3455385e-05,Gyrohypnus punctulatus,4.7454243e-05,Quedius cinctus,0.99992764
912,images_species/Quedius cinctus/Quedius cinctus_39.jpg,Quedius cinctus,Quedius mesomelinus,Philonthus ebeninus,0.0022663395,Quedius cinctus,0.3474837,Quedius mesomelinus,0.646474
913,images_species/Quedius cinctus/Quedius cinctus_40.jpg,Quedius cinctus,Quedius cinctus,Quedius cruentus,1.013023e-06,Quedius mesomelinus,1.4273087e-06,Quedius cinctus,0.9999969
914,images_species/Quedius cinctus/Quedius cinctus_46.jpg,Quedius cinctus,Quedius cinctus,Quedius xanthopus,1.7346201e-05,Quedius mesomelinus,4.200438e-05,Quedius cinctus,0.9999192
915,images_species/Quedius cinctus/Quedius cinctus_49.jpg,Quedius cinctus,Quedius cinctus,Philonthus cruentatus,9.271661e-06,Philonthus sanguinolentus,1.7194912e-05,Quedius cinctus,0.9999434
916,images_species/Quedius cinctus/Quedius cinctus_54.jpg,Quedius cinctus,Quedius cinctus,Quedius lucidulus,1.3239855e-09,Philonthus discoideus,2.5648341e-09,Quedius cinctus,1.0
917,images_species/Quedius cinctus/Quedius cinctus_62.jpg,Quedius cinctus,Quedius cinctus,Quedius lateralis,3.5473725e-08,Quedius mesomelinus,1.1291446e-06,Quedius cinctus,0.9999988
918,images_species/Quedius cinctus/Quedius cinctus_8.jpg,Quedius cinctus,Quedius cinctus,Quedius mesomelinus,0.001027894,Quedius umbrinus,0.001070043,Quedius cinctus,0.9975739
919,images_species/Philonthus longicornis/Philonthus longicornis_11.jpg,Philonthus longicornis,Philonthus longicornis,Philonthus parvicornis,0.00018000629,Philonthus varians,0.001111045,Philonthus longicornis,0.99857986
920,images_species/Philonthus longicornis/Philonthus longicornis_15.jpg,Philonthus longicornis,Philonthus jurgans,Philonthus parvicornis,0.0074122245,Philonthus longicornis,0.105575494,Philonthus jurgans,0.8864683
921,images_species/Philonthus longicornis/Philonthus longicornis_17.jpg,Philonthus longicornis,Philonthus longicornis,Philonthus mannerheimi,0.023166532,Philonthus jurgans,0.06285004,Philonthus longicornis,0.9076636
922,images_species/Philonthus longicornis/Philonthus longicornis_19.jpg,Philonthus longicornis,Philonthus longicornis,Philonthus parvicornis,1.0815367e-05,Philonthus jurgans,2.1399279e-05,Philonthus longicornis,0.9999639
923,images_species/Philonthus longicornis/Philonthus longicornis_22.jpg,Philonthus longicornis,Philonthus cruentatus,Philonthus confinis,0.041538253,Philonthus longicornis,0.04984162,Philonthus cruentatus,0.87855554
924,images_species/Philonthus longicornis/Philonthus longicornis_29.jpg,Philonthus longicornis,Philonthus longicornis,Philonthus varians,1.4518162e-07,Philonthus jurgans,8.831071e-07,Philonthus longicornis,0.99999905
925,images_species/Philonthus longicornis/Philonthus longicornis_32.jpg,Philonthus longicornis,Philonthus carbonarius,Philonthus longicornis,0.03386049,Philonthus cognatus,0.039054964,Philonthus carbonarius,0.92227626
926,images_species/Philonthus longicornis/Philonthus longicornis_40.jpg,Philonthus longicornis,Philonthus longicornis,Philonthus jurgans,1.4473216e-06,Philonthus mannerheimi,1.5282667e-06,Philonthus longicornis,0.99999535
927,images_species/Philonthus longicornis/Philonthus longicornis_45.jpg,Philonthus longicornis,Philonthus longicornis,Philonthus carbonarius,0.0042185797,Philonthus varians,0.005512149,Philonthus longicornis,0.9901867
928,images_species/Philonthus longicornis/Philonthus longicornis_50.jpg,Philonthus longicornis,Philonthus longicornis,Philonthus carbonarius,0.00014064305,Philonthus varians,0.00040801146,Philonthus longicornis,0.9992594
929,images_species/Philonthus longicornis/Philonthus longicornis_56.jpg,Philonthus longicornis,Philonthus carbonarius,Philonthus parvicornis,0.00016424694,Philonthus longicornis,0.0294,Philonthus carbonarius,0.9703315
930,images_species/Philonthus longicornis/Philonthus longicornis_57.jpg,Philonthus longicornis,Philonthus longicornis,Philonthus varians,0.07855888,Philonthus carbonarius,0.1324864,Philonthus longicornis,0.59313744
931,images_species/Philonthus longicornis/Philonthus longicornis_69.jpg,Philonthus longicornis,Philonthus longicornis,Philonthus carbonarius,8.4895764e-05,Philonthus varians,0.00053626875,Philonthus longicornis,0.99934894
932,images_species/Philonthus longicornis/Philonthus longicornis_73.jpg,Philonthus longicornis,Philonthus varians,Philonthus parvicornis,0.00079984585,Philonthus longicornis,0.016858963,Philonthus varians,0.98099273
933,images_species/Philonthus longicornis/Philonthus longicornis_74.jpg,Philonthus longicornis,Philonthus longicornis,Philonthus parvicornis,1.231723e-06,Philonthus varians,7.8848694e-05,Philonthus longicornis,0.99991906
934,images_species/Philonthus longicornis/Philonthus longicornis_9.jpg,Philonthus longicornis,Philonthus longicornis,Philonthus jurgans,1.1614216e-05,Philonthus ebeninus,8.7220425e-05,Philonthus longicornis,0.99988425
935,images_species/Astenus gracilis/Astenus gracilis_11.jpg,Astenus gracilis,Astenus gracilis,Scopaeus laevigatus,3.1245963e-05,Astenus lyonessius,0.00071699504,Astenus gracilis,0.9992361
936,images_species/Astenus gracilis/Astenus gracilis_15.jpg,Astenus gracilis,Scopaeus laevigatus,Astenus pulchellus,0.09352859,Gabronthus thermarum,0.40589404,Scopaeus laevigatus,0.41673627
937,images_species/Astenus gracilis/Astenus gracilis_16.jpg,Astenus gracilis,Astenus gracilis,Scopaeus sulcicollis,7.429963e-05,Astenus lyonessius,0.04147343,Astenus gracilis,0.95844644
938,images_species/Astenus gracilis/Astenus gracilis_21.jpg,Astenus gracilis,Astenus lyonessius,Astenus pulchellus,6.69124e-06,Astenus gracilis,0.0006730542,Astenus lyonessius,0.9993142
939,images_species/Astenus gracilis/Astenus gracilis_24.jpg,Astenus gracilis,Astenus lyonessius,Astenus pulchellus,1.3324931e-05,Astenus gracilis,0.37493253,Astenus lyonessius,0.62503207
940,images_species/Astenus gracilis/Astenus gracilis_26.jpg,Astenus gracilis,Astenus lyonessius,Scopaeus sulcicollis,5.8537207e-06,Astenus gracilis,0.3217607,Astenus lyonessius,0.6782324
941,images_species/Astenus gracilis/Astenus gracilis_29.jpg,Astenus gracilis,Astenus lyonessius,Lathrobium elongatum,1.6644085e-06,Astenus gracilis,0.08659285,Astenus lyonessius,0.91340387
942,images_species/Astenus gracilis/Astenus gracilis_37.jpg,Astenus gracilis,Astenus lyonessius,Philonthus sanguinolentus,1.6911846e-06,Astenus gracilis,0.0070410105,Astenus lyonessius,0.9929559
943,images_species/Astenus gracilis/Astenus gracilis_38.jpg,Astenus gracilis,Astenus gracilis,Astenus pulchellus,1.7336062e-05,Astenus lyonessius,0.14464284,Astenus gracilis,0.8553251
944,images_species/Astenus gracilis/Astenus gracilis_39.jpg,Astenus gracilis,Astenus lyonessius,Astenus immacullatus,7.1135723e-06,Astenus gracilis,0.0005325677,Astenus lyonessius,0.99945
945,images_species/Astenus gracilis/Astenus gracilis_46.jpg,Astenus gracilis,Astenus pulchellus,Astenus lyonessius,2.559278e-06,Astenus gracilis,0.022657026,Astenus pulchellus,0.9773397
946,images_species/Astenus gracilis/Astenus gracilis_53.jpg,Astenus gracilis,Astenus lyonessius,Philonthus sanguinolentus,1.1985037e-05,Astenus gracilis,0.002598474,Astenus lyonessius,0.99735653
947,images_species/Astenus gracilis/Astenus gracilis_54.jpg,Astenus gracilis,Astenus gracilis,Scopaeus minutus,1.8766277e-05,Astenus lyonessius,0.0028918607,Astenus gracilis,0.99708277
948,images_species/Astenus gracilis/Astenus gracilis_61.jpg,Astenus gracilis,Astenus gracilis,Lathrobium rufipenne,8.25785e-07,Astenus lyonessius,0.0038147753,Astenus gracilis,0.99618393
949,images_species/Astenus gracilis/Astenus gracilis_66.jpg,Astenus gracilis,Astenus gracilis,Scopaeus laevigatus,1.8366356e-07,Astenus pulchellus,0.027815878,Astenus gracilis,0.9721839
950,images_species/Astenus gracilis/Astenus gracilis_79.jpg,Astenus gracilis,Astenus gracilis,Astenus procerus,1.1224993e-06,Astenus pulchellus,0.021274414,Astenus gracilis,0.9787244
951,images_species/Astenus gracilis/Astenus gracilis_81.jpg,Astenus gracilis,Astenus gracilis,Scopaeus laevigatus,2.2663742e-06,Astenus pulchellus,0.0067112786,Astenus gracilis,0.99328554
952,images_species/Astenus gracilis/Astenus gracilis_94.jpg,Astenus gracilis,Astenus gracilis,Scopaeus sulcicollis,1.5375416e-06,Astenus lyonessius,3.0776107e-06,Astenus gracilis,0.999995
953,images_species/Lathrobium brunnipes/Lathrobium brunnipes_101.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium fovulum,0.0016096319,Lathrobium elongatum,0.03830558,Lathrobium brunnipes,0.9595419
954,images_species/Lathrobium brunnipes/Lathrobium brunnipes_103.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium fulvipenne,9.662739e-06,Lathrobium elongatum,1.5805332e-05,Lathrobium brunnipes,0.9999658
955,images_species/Lathrobium brunnipes/Lathrobium brunnipes_106.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Tasgius melanarius,6.319563e-09,Lathrobium geminum,1.5267702e-08,Lathrobium brunnipes,1.0
956,images_species/Lathrobium brunnipes/Lathrobium brunnipes_107.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium fulvipenne,1.1190888e-06,Lathrobium geminum,8.172666e-06,Lathrobium brunnipes,0.9999862
957,images_species/Lathrobium brunnipes/Lathrobium brunnipes_112.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium geminum,8.274003e-09,Lathrobium fulvipenne,9.460044e-09,Lathrobium brunnipes,1.0
958,images_species/Lathrobium brunnipes/Lathrobium brunnipes_117.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Tetartopeus terminatus,1.062701e-06,Ochthephilum fracticorne,0.00020226637,Lathrobium brunnipes,0.99979514
959,images_species/Lathrobium brunnipes/Lathrobium brunnipes_122.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium geminum,2.9151494e-07,Lathrobium elongatum,3.455232e-07,Lathrobium brunnipes,0.9999993
960,images_species/Lathrobium brunnipes/Lathrobium brunnipes_125.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium elongatum,7.246805e-06,Lathrobium geminum,1.00584e-05,Lathrobium brunnipes,0.9999777
961,images_species/Lathrobium brunnipes/Lathrobium brunnipes_128.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Gyrohypnus fracticornis,1.7437044e-06,Quedius xanthopus,9.240652e-06,Lathrobium brunnipes,0.9999827
962,images_species/Lathrobium brunnipes/Lathrobium brunnipes_141.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Tasgius morsitans,1.0102878e-05,Tetartopeus terminatus,3.2685817e-05,Lathrobium brunnipes,0.99993145
963,images_species/Lathrobium brunnipes/Lathrobium brunnipes_147.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Achenium humile,9.834829e-08,Lathrobium fulvipenne,1.13545354e-07,Lathrobium brunnipes,0.99999964
964,images_species/Lathrobium brunnipes/Lathrobium brunnipes_149.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium fulvipenne,3.911099e-06,Tetartopeus terminatus,5.3813405e-05,Lathrobium brunnipes,0.9999356
965,images_species/Lathrobium brunnipes/Lathrobium brunnipes_156.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium fulvipenne,5.1515348e-09,Lathrobium geminum,7.0397725e-08,Lathrobium brunnipes,0.9999999
966,images_species/Lathrobium brunnipes/Lathrobium brunnipes_159.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Ocypus ophthalmicus,2.8530773e-09,Lathrobium geminum,2.9799905e-09,Lathrobium brunnipes,1.0
967,images_species/Lathrobium brunnipes/Lathrobium brunnipes_163.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium fovulum,2.2685234e-09,Lathrobium geminum,4.130849e-09,Lathrobium brunnipes,1.0
968,images_species/Lathrobium brunnipes/Lathrobium brunnipes_172.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium geminum,7.981016e-08,Tetartopeus terminatus,2.077153e-06,Lathrobium brunnipes,0.9999976
969,images_species/Lathrobium brunnipes/Lathrobium brunnipes_176.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium geminum,2.3585878e-06,Tetartopeus quadratus,6.799833e-06,Lathrobium brunnipes,0.99998903
970,images_species/Lathrobium brunnipes/Lathrobium brunnipes_186.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium geminum,8.250741e-09,Tetartopeus terminatus,8.78632e-09,Lathrobium brunnipes,1.0
971,images_species/Lathrobium brunnipes/Lathrobium brunnipes_187.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Philonthus fumarius,1.3771797e-06,Lathrobium geminum,2.2586723e-06,Lathrobium brunnipes,0.9999906
972,images_species/Lathrobium brunnipes/Lathrobium brunnipes_189.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Tasgius morsitans,5.5016544e-06,Lathrobium geminum,2.4571142e-05,Lathrobium brunnipes,0.99995947
973,images_species/Lathrobium brunnipes/Lathrobium brunnipes_190.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Ocypus brunnipes,1.1047765e-08,Lathrobium geminum,2.996813e-07,Lathrobium brunnipes,0.99999964
974,images_species/Lathrobium brunnipes/Lathrobium brunnipes_194.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Tasgius morsitans,2.5870347e-07,Lathrobium geminum,4.429414e-07,Lathrobium brunnipes,0.99999917
975,images_species/Lathrobium brunnipes/Lathrobium brunnipes_195.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium fovulum,1.6776265e-06,Lathrobium fulvipenne,2.7508602e-06,Lathrobium brunnipes,0.9999919
976,images_species/Lathrobium brunnipes/Lathrobium brunnipes_207.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium geminum,2.725953e-07,Tetartopeus terminatus,6.2729337e-06,Lathrobium brunnipes,0.9999931
977,images_species/Lathrobium brunnipes/Lathrobium brunnipes_210.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Quedius xanthopus,1.5084561e-08,Lathrobium geminum,2.2373749e-08,Lathrobium brunnipes,1.0
978,images_species/Lathrobium brunnipes/Lathrobium brunnipes_213.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium geminum,3.1793566e-06,Lathrobium fulvipenne,4.943463e-06,Lathrobium brunnipes,0.9999894
979,images_species/Lathrobium brunnipes/Lathrobium brunnipes_222.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium fovulum,6.5980714e-08,Lathrobium geminum,7.886456e-08,Lathrobium brunnipes,0.99999976
980,images_species/Lathrobium brunnipes/Lathrobium brunnipes_231.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Tetartopeus terminatus,7.522537e-09,Lathrobium geminum,3.4724003e-08,Lathrobium brunnipes,1.0
981,images_species/Lathrobium brunnipes/Lathrobium brunnipes_237.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium fulvipenne,7.484012e-07,Lathrobium elongatum,4.8138045e-05,Lathrobium brunnipes,0.99994946
982,images_species/Lathrobium brunnipes/Lathrobium brunnipes_244.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium elongatum,4.9113667e-05,Tetartopeus terminatus,5.050115e-05,Lathrobium brunnipes,0.9998847
983,images_species/Lathrobium brunnipes/Lathrobium brunnipes_250.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium elongatum,2.5302669e-09,Lathrobium geminum,2.4192992e-08,Lathrobium brunnipes,1.0
984,images_species/Lathrobium brunnipes/Lathrobium brunnipes_252.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Achenium humile,1.00601724e-07,Lathrobium geminum,1.194023e-06,Lathrobium brunnipes,0.99999845
985,images_species/Lathrobium brunnipes/Lathrobium brunnipes_256.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium elongatum,4.08506e-05,Lathrobium fulvipenne,0.00014388327,Lathrobium brunnipes,0.99979013
986,images_species/Lathrobium brunnipes/Lathrobium brunnipes_257.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium geminum,1.7537806e-06,Lathrobium fulvipenne,1.9814347e-06,Lathrobium brunnipes,0.999995
987,images_species/Lathrobium brunnipes/Lathrobium brunnipes_259.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium elongatum,1.590212e-07,Tetartopeus terminatus,8.629115e-07,Lathrobium brunnipes,0.9999989
988,images_species/Lathrobium brunnipes/Lathrobium brunnipes_266.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium elongatum,3.0055996e-06,Lathrobium fulvipenne,9.374962e-06,Lathrobium brunnipes,0.99998665
989,images_species/Lathrobium brunnipes/Lathrobium brunnipes_267.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium fulvipenne,7.0990546e-07,Lathrobium geminum,3.071611e-06,Lathrobium brunnipes,0.9999957
990,images_species/Lathrobium brunnipes/Lathrobium brunnipes_273.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Tetartopeus terminatus,4.1605016e-08,Lathrobium geminum,1.3610354e-07,Lathrobium brunnipes,0.99999976
991,images_species/Lathrobium brunnipes/Lathrobium brunnipes_274.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium fulvipenne,7.4333855e-07,Tetartopeus terminatus,3.0894196e-05,Lathrobium brunnipes,0.9999664
992,images_species/Lathrobium brunnipes/Lathrobium brunnipes_275.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Tetartopeus terminatus,1.0963339e-07,Lathrobium geminum,3.7839197e-07,Lathrobium brunnipes,0.9999993
993,images_species/Lathrobium brunnipes/Lathrobium brunnipes_277.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium elongatum,1.0159988e-06,Lathrobium geminum,1.1208583e-06,Lathrobium brunnipes,0.9999975
994,images_species/Lathrobium brunnipes/Lathrobium brunnipes_278.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium fulvipenne,2.5833253e-07,Lathrobium geminum,3.5660314e-06,Lathrobium brunnipes,0.9999958
995,images_species/Lathrobium brunnipes/Lathrobium brunnipes_286.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium elongatum,5.5390476e-05,Lathrobium geminum,7.582773e-05,Lathrobium brunnipes,0.9998215
996,images_species/Lathrobium brunnipes/Lathrobium brunnipes_289.jpg,Lathrobium brunnipes,Lathrobium fulvipenne,Philonthus carbonarius,0.022567509,Rugilus rufipes,0.08063682,Lathrobium fulvipenne,0.78989327
997,images_species/Lathrobium brunnipes/Lathrobium brunnipes_31.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium geminum,4.651887e-08,Tetartopeus terminatus,5.84258e-08,Lathrobium brunnipes,0.9999999
998,images_species/Lathrobium brunnipes/Lathrobium brunnipes_35.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium fulvipenne,3.2895133e-09,Lathrobium geminum,5.606733e-08,Lathrobium brunnipes,0.9999999
999,images_species/Lathrobium brunnipes/Lathrobium brunnipes_59.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Achenium humile,3.9295005e-06,Lathrobium geminum,0.00018763386,Lathrobium brunnipes,0.99979633
1000,images_species/Lathrobium brunnipes/Lathrobium brunnipes_61.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium geminum,3.5047433e-06,Tetartopeus terminatus,8.568768e-06,Lathrobium brunnipes,0.9999776
1001,images_species/Lathrobium brunnipes/Lathrobium brunnipes_64.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium geminum,5.667557e-07,Tasgius melanarius,6.3849797e-07,Lathrobium brunnipes,0.99999857
1002,images_species/Lathrobium brunnipes/Lathrobium brunnipes_67.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Tetartopeus terminatus,2.598377e-08,Lathrobium geminum,3.4291972e-08,Lathrobium brunnipes,0.9999999
1003,images_species/Lathrobium brunnipes/Lathrobium brunnipes_68.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium fulvipenne,4.72484e-06,Tetartopeus terminatus,7.070403e-06,Lathrobium brunnipes,0.9999784
1004,images_species/Lathrobium brunnipes/Lathrobium brunnipes_73.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Tasgius melanarius,1.445486e-06,Lathrobium geminum,7.017281e-06,Lathrobium brunnipes,0.99998605
1005,images_species/Lathrobium brunnipes/Lathrobium brunnipes_77.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Tetartopeus terminatus,5.097332e-08,Lathrobium geminum,1.6656488e-06,Lathrobium brunnipes,0.9999982
1006,images_species/Lathrobium brunnipes/Lathrobium brunnipes_78.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium elongatum,1.6666748e-07,Lathrobium fovulum,1.2609845e-06,Lathrobium brunnipes,0.99999845
1007,images_species/Lathrobium brunnipes/Lathrobium brunnipes_82.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Tetartopeus terminatus,5.890208e-10,Lathrobium geminum,1.7060469e-09,Lathrobium brunnipes,1.0
1008,images_species/Lathrobium brunnipes/Lathrobium brunnipes_87.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium geminum,7.8447397e-07,Lathrobium elongatum,1.849504e-06,Lathrobium brunnipes,0.999997
1009,images_species/Lathrobium brunnipes/Lathrobium brunnipes_95.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium elongatum,6.146215e-05,Lathrobium fovulum,6.858822e-05,Lathrobium brunnipes,0.9997274
1010,images_species/Bisnius pseudoparcus/Bisnius pseudoparcus_17.jpg,Bisnius pseudoparcus,Bisnius pseudoparcus,Bisnius sordidus,0.0001882475,Bisnius parcus,0.0044190306,Bisnius pseudoparcus,0.9952962
1011,images_species/Bisnius pseudoparcus/Bisnius pseudoparcus_22.jpg,Bisnius pseudoparcus,Bisnius sordidus,Philonthus corvinus,4.37262e-05,Bisnius pseudoparcus,0.24805005,Bisnius sordidus,0.7518912
1012,images_species/Bisnius pseudoparcus/Bisnius pseudoparcus_3.jpg,Bisnius pseudoparcus,Bisnius pseudoparcus,Gabrius exiguus,0.00050923036,Philonthus corvinus,0.0005782907,Bisnius pseudoparcus,0.99830294
1013,images_species/Bisnius pseudoparcus/Bisnius pseudoparcus_4.jpg,Bisnius pseudoparcus,Bisnius pseudoparcus,Bisnius sordidus,1.0511234e-05,Bisnius fimetarius,0.0002566172,Bisnius pseudoparcus,0.9997179
1014,images_species/Bisnius pseudoparcus/Bisnius pseudoparcus_5.jpg,Bisnius pseudoparcus,Bisnius pseudoparcus,Xantholinus dvoraki,7.764574e-06,Bisnius puella,0.0012532803,Bisnius pseudoparcus,0.9987274
1015,images_species/Quedius infuscatus/Quedius infuscatus_11.jpg,Quedius infuscatus,Quedius infuscatus,Quedius semiaeneus,6.5870977e-06,Heterothops praevius,5.1629526e-05,Quedius infuscatus,0.99993634
1016,images_species/Quedius infuscatus/Quedius infuscatus_13.jpg,Quedius infuscatus,Quedius infuscatus,Quedius persimilis,1.0358226e-05,Heterothops praevius,7.42634e-05,Quedius infuscatus,0.99990296
1017,images_species/Quedius infuscatus/Quedius infuscatus_18.jpg,Quedius infuscatus,Quedius infuscatus,Heterothops stiglundbergi,9.575349e-05,Heterothops praevius,0.00010574512,Quedius infuscatus,0.9997627
1018,images_species/Quedius maurus/Quedius maurus_17.jpg,Quedius maurus,Quedius maurus,Quedius nigrocaeruleus,0.000115308896,Quedius curtipennis,0.00021430207,Quedius maurus,0.9996414
1019,images_species/Quedius maurus/Quedius maurus_18.jpg,Quedius maurus,Quedius maurus,Philonthus corvinus,0.000188061,Quedius mesomelinus,0.0034495976,Quedius maurus,0.99622947
1020,images_species/Quedius maurus/Quedius maurus_27.jpg,Quedius maurus,Philonthus longicornis,Quedius maurus,0.22294508,Philonthus rufipes,0.29791015,Philonthus longicornis,0.32562733
1021,images_species/Quedius maurus/Quedius maurus_30.jpg,Quedius maurus,Quedius mesomelinus,Quedius fuliginosus,0.0044830935,Quedius maurus,0.014477374,Quedius mesomelinus,0.9810158
1022,images_species/Quedius maurus/Quedius maurus_38.jpg,Quedius maurus,Quedius maurus,Philonthus corvinus,0.00034777436,Quedius mesomelinus,0.07322115,Quedius maurus,0.92626125
1023,images_species/Quedius maurus/Quedius maurus_43.jpg,Quedius maurus,Quedius maurus,Quedius curtipennis,0.00014882005,Quedius mesomelinus,0.013283461,Quedius maurus,0.98646265
1024,images_species/Quedius maurus/Quedius maurus_5.jpg,Quedius maurus,Quedius maurus,Quedius curtipennis,3.8615846e-05,Quedius mesomelinus,0.00031122842,Quedius maurus,0.9996093
1025,images_species/Quedius maurus/Quedius maurus_50.jpg,Quedius maurus,Quedius maurus,Quedius cruentus,0.00025491058,Quedius mesomelinus,0.3146881,Quedius maurus,0.68472236
1026,images_species/Quedius maurus/Quedius maurus_7.jpg,Quedius maurus,Quedius maurus,Quedius mesomelinus,1.1285481e-06,Philonthus corvinus,0.0020092383,Quedius maurus,0.9979874
