,Filename,Label,Prediction1,Prediction3a,Prediction3a_prob,Prediction3b,Prediction3b_prob,Prediction3c,Prediction3c_prob
872,images_species/Tasgius morsitans/Tasgius morsitans_5.jpg,Tasgius morsitans,Tasgius morsitans,Staphylinus caesareus,2.4068968e-06,Platydracus fulvipes,1.4340359e-05,Tasgius morsitans,0.9999815
873,images_species/Medon ripicola/Medon ripicola_14.jpg,Medon ripicola,Medon ripicola,Quedius infuscatus,5.0542916e-05,Medon apicalis,0.46367744,Medon ripicola,0.5360972
874,images_species/Medon ripicola/Medon ripicola_15.jpg,Medon ripicola,Medon ripicola,Medon brunneus,1.4154034e-05,Medon apicalis,0.00067193096,Medon ripicola,0.9993043
875,images_species/Medon ripicola/Medon ripicola_20.jpg,Medon ripicola,Medon ripicola,Medon brunneus,7.4382547e-07,Medon apicalis,8.318764e-07,Medon ripicola,0.99999845
876,images_species/Medon ripicola/Medon ripicola_27.jpg,Medon ripicola,Medon ripicola,Medon apicalis,4.142568e-05,Medon brunneus,5.3442913e-05,Medon ripicola,0.99989927
877,images_species/Medon ripicola/Medon ripicola_30.jpg,Medon ripicola,Medon ripicola,Medon castaneus,8.8906535e-09,Sunius bicolor,3.9758525e-08,Medon ripicola,1.0
878,images_species/Medon ripicola/Medon ripicola_32.jpg,Medon ripicola,Medon ripicola,Lathrobium dilutum,5.7378306e-06,Medon brunneus,5.2810676e-05,Medon ripicola,0.9999405
879,images_species/Medon ripicola/Medon ripicola_34.jpg,Medon ripicola,Medon ripicola,Medon brunneus,0.000533989,Medon apicalis,0.015427243,Medon ripicola,0.9833376
880,images_species/Medon ripicola/Medon ripicola_44.jpg,Medon ripicola,Medon ripicola,Medon brunneus,1.190513e-05,Medon apicalis,0.00041555628,Medon ripicola,0.9995652
881,images_species/Medon ripicola/Medon ripicola_50.jpg,Medon ripicola,Medon ripicola,Medon brunneus,0.004394396,Medon apicalis,0.01567717,Medon ripicola,0.9794154
882,images_species/Medon ripicola/Medon ripicola_55.jpg,Medon ripicola,Medon ripicola,Lithocharis ochracea,4.7182198e-06,Medon apicalis,4.697641e-05,Medon ripicola,0.99994385
883,images_species/Medon ripicola/Medon ripicola_61.jpg,Medon ripicola,Medon ripicola,Lithocharis ochracea,4.05628e-06,Medon apicalis,0.00021909265,Medon ripicola,0.9997749
884,images_species/Medon ripicola/Medon ripicola_69.jpg,Medon ripicola,Medon ripicola,Medon brunneus,1.6248687e-05,Medon apicalis,4.4855595e-05,Medon ripicola,0.9999387
885,images_species/Medon ripicola/Medon ripicola_70.jpg,Medon ripicola,Medon ripicola,Sunius bicolor,0.00094543037,Medon apicalis,0.0036420003,Medon ripicola,0.9952722
886,images_species/Medon ripicola/Medon ripicola_75.jpg,Medon ripicola,Medon ripicola,Medon apicalis,9.612931e-06,Medon brunneus,0.00037216852,Medon ripicola,0.99961674
887,images_species/Medon ripicola/Medon ripicola_76.jpg,Medon ripicola,Medon apicalis,Medon brunneus,0.0018487273,Medon ripicola,0.45607838,Medon apicalis,0.5419692
888,images_species/Medon ripicola/Medon ripicola_78.jpg,Medon ripicola,Medon ripicola,Medon brunneus,2.8818213e-05,Medon apicalis,0.0037771848,Medon ripicola,0.99619174
889,images_species/Gyrohypnus punctulatus/Gyrohypnus punctulatus_14.jpg,Gyrohypnus punctulatus,Gyrohypnus punctulatus,Philonthus concinnus,2.2025166e-05,Gyrohypnus fracticornis,0.0005101558,Gyrohypnus punctulatus,0.9994536
890,images_species/Gyrohypnus punctulatus/Gyrohypnus punctulatus_19.jpg,Gyrohypnus punctulatus,Gyrohypnus punctulatus,Philonthus concinnus,7.067577e-05,Gyrohypnus fracticornis,8.305875e-05,Gyrohypnus punctulatus,0.99980885
891,images_species/Gyrohypnus punctulatus/Gyrohypnus punctulatus_20.jpg,Gyrohypnus punctulatus,Atrecus longiceps,Gyrohypnus atratus,0.18086056,Othius subuliformis,0.282555,Atrecus longiceps,0.3336527
892,images_species/Gyrohypnus punctulatus/Gyrohypnus punctulatus_24.jpg,Gyrohypnus punctulatus,Gyrohypnus fracticornis,Gyrohypnus angustatus,0.0005904936,Gyrohypnus punctulatus,0.24055211,Gyrohypnus fracticornis,0.75868016
893,images_species/Gyrohypnus punctulatus/Gyrohypnus punctulatus_33.jpg,Gyrohypnus punctulatus,Gyrohypnus punctulatus,Gyrohypnus fracticornis,8.9204696e-07,Xantholinus longiventris,1.0212233e-06,Gyrohypnus punctulatus,0.9999976
894,images_species/Gyrohypnus punctulatus/Gyrohypnus punctulatus_36.jpg,Gyrohypnus punctulatus,Gyrohypnus punctulatus,Xantholinus longiventris,1.0655544e-05,Gyrohypnus fracticornis,3.5224366e-05,Gyrohypnus punctulatus,0.9999354
895,images_species/Gyrohypnus punctulatus/Gyrohypnus punctulatus_40.jpg,Gyrohypnus punctulatus,Gyrohypnus punctulatus,Bisnius sordidus,1.1839942e-06,Gyrohypnus fracticornis,6.4526255e-05,Gyrohypnus punctulatus,0.9999285
896,images_species/Gyrohypnus punctulatus/Gyrohypnus punctulatus_46.jpg,Gyrohypnus punctulatus,Gyrohypnus punctulatus,Phacophallus parumpunctatus,9.513812e-07,Gyrohypnus fracticornis,6.3727816e-06,Gyrohypnus punctulatus,0.99999213
897,images_species/Gyrohypnus punctulatus/Gyrohypnus punctulatus_55.jpg,Gyrohypnus punctulatus,Gyrohypnus punctulatus,Phacophallus parumpunctatus,0.005182341,Gyrohypnus fracticornis,0.07827307,Gyrohypnus punctulatus,0.915369
898,images_species/Gyrohypnus punctulatus/Gyrohypnus punctulatus_65.jpg,Gyrohypnus punctulatus,Gyrohypnus punctulatus,Gyrohypnus angustatus,2.4131146e-05,Gyrohypnus fracticornis,0.0013116476,Gyrohypnus punctulatus,0.9986253
899,images_species/Gyrohypnus punctulatus/Gyrohypnus punctulatus_66.jpg,Gyrohypnus punctulatus,Gyrohypnus punctulatus,Xantholinus longiventris,0.00013259894,Gyrohypnus fracticornis,0.29239956,Gyrohypnus punctulatus,0.7068803
900,images_species/Gyrohypnus punctulatus/Gyrohypnus punctulatus_71.jpg,Gyrohypnus punctulatus,Gyrohypnus punctulatus,Phacophallus parumpunctatus,6.7805913e-06,Gyrohypnus fracticornis,0.0009988988,Gyrohypnus punctulatus,0.99898404
901,images_species/Gyrohypnus punctulatus/Gyrohypnus punctulatus_73.jpg,Gyrohypnus punctulatus,Gyrohypnus punctulatus,Phacophallus parumpunctatus,3.8004898e-06,Gyrohypnus fracticornis,0.013400409,Gyrohypnus punctulatus,0.9865919
902,images_species/Gyrohypnus punctulatus/Gyrohypnus punctulatus_74.jpg,Gyrohypnus punctulatus,Gyrohypnus punctulatus,Gyrohypnus angustatus,0.2425343,Gyrohypnus fracticornis,0.292408,Gyrohypnus punctulatus,0.4010298
903,images_species/Gyrohypnus punctulatus/Gyrohypnus punctulatus_75.jpg,Gyrohypnus punctulatus,Gyrohypnus punctulatus,Phacophallus parumpunctatus,9.950743e-05,Gyrohypnus fracticornis,0.0025230593,Gyrohypnus punctulatus,0.9972796
904,images_species/Gyrohypnus punctulatus/Gyrohypnus punctulatus_78.jpg,Gyrohypnus punctulatus,Gyrohypnus punctulatus,Phacophallus parumpunctatus,0.0020479257,Gyrohypnus fracticornis,0.07835008,Gyrohypnus punctulatus,0.9193962
905,images_species/Quedius cinctus/Quedius cinctus_12.jpg,Quedius cinctus,Quedius cinctus,Quedius cruentus,4.09179e-08,Philonthus sanguinolentus,2.404373e-06,Quedius cinctus,0.9999976
906,images_species/Quedius cinctus/Quedius cinctus_13.jpg,Quedius cinctus,Quedius cinctus,Philonthus ebeninus,1.9734927e-09,Quedius cruentus,1.0217871e-07,Quedius cinctus,0.9999999
907,images_species/Quedius cinctus/Quedius cinctus_14.jpg,Quedius cinctus,Quedius cinctus,Quedius brevis,7.5451004e-07,Philonthus sanguinolentus,1.687222e-05,Quedius cinctus,0.99998224
908,images_species/Quedius cinctus/Quedius cinctus_18.jpg,Quedius cinctus,Quedius cinctus,Quedius brevis,1.6739345e-06,Philonthus sanguinolentus,2.3627792e-06,Quedius cinctus,0.9999956
909,images_species/Quedius cinctus/Quedius cinctus_21.jpg,Quedius cinctus,Quedius cinctus,Philonthus discoideus,0.00012963563,Quedius cruentus,0.00019772165,Quedius cinctus,0.99950504
910,images_species/Quedius cinctus/Quedius cinctus_28.jpg,Quedius cinctus,Quedius cinctus,Quedius brevis,3.6414351e-06,Quedius maurus,1.1227627e-05,Quedius cinctus,0.9999825
911,images_species/Quedius cinctus/Quedius cinctus_37.jpg,Quedius cinctus,Quedius cinctus,Gyrohypnus punctulatus,1.0997727e-05,Philonthus sanguinolentus,0.00012419731,Quedius cinctus,0.999853
912,images_species/Quedius cinctus/Quedius cinctus_39.jpg,Quedius cinctus,Quedius cinctus,Quedius lateralis,0.0028287212,Quedius mesomelinus,0.10919628,Quedius cinctus,0.88515276
913,images_species/Quedius cinctus/Quedius cinctus_40.jpg,Quedius cinctus,Quedius cinctus,Quedius brevis,3.42289e-07,Philonthus sanguinolentus,2.1525297e-05,Quedius cinctus,0.99997807
914,images_species/Quedius cinctus/Quedius cinctus_46.jpg,Quedius cinctus,Quedius cinctus,Quedius brevis,1.2920844e-09,Quedius cruentus,1.195172e-05,Quedius cinctus,0.9999881
915,images_species/Quedius cinctus/Quedius cinctus_49.jpg,Quedius cinctus,Quedius cinctus,Philonthus discoideus,3.383746e-05,Philonthus sanguinolentus,0.00022605328,Quedius cinctus,0.9997323
916,images_species/Quedius cinctus/Quedius cinctus_54.jpg,Quedius cinctus,Quedius cinctus,Philonthus sanguinolentus,0.0018538826,Philonthus discoideus,0.01617094,Quedius cinctus,0.98173517
917,images_species/Quedius cinctus/Quedius cinctus_62.jpg,Quedius cinctus,Quedius cinctus,Quedius brevis,8.206988e-06,Philonthus politus,2.9741681e-05,Quedius cinctus,0.9999534
918,images_species/Quedius cinctus/Quedius cinctus_8.jpg,Quedius cinctus,Quedius cinctus,Quedius maurus,3.834266e-06,Quedius mesomelinus,3.210588e-05,Quedius cinctus,0.9999584
919,images_species/Philonthus longicornis/Philonthus longicornis_11.jpg,Philonthus longicornis,Philonthus longicornis,Philonthus parvicornis,0.0038792067,Philonthus varians,0.023717467,Philonthus longicornis,0.9698743
920,images_species/Philonthus longicornis/Philonthus longicornis_15.jpg,Philonthus longicornis,Philonthus longicornis,Philonthus parvicornis,0.001147888,Philonthus jurgans,0.0017209111,Philonthus longicornis,0.99667645
921,images_species/Philonthus longicornis/Philonthus longicornis_17.jpg,Philonthus longicornis,Philonthus longicornis,Philonthus ebeninus,0.00059187465,Philonthus parvicornis,0.005413179,Philonthus longicornis,0.9932035
922,images_species/Philonthus longicornis/Philonthus longicornis_19.jpg,Philonthus longicornis,Philonthus longicornis,Philonthus jurgans,0.0001922111,Philonthus parvicornis,0.00037429732,Philonthus longicornis,0.999244
923,images_species/Philonthus longicornis/Philonthus longicornis_22.jpg,Philonthus longicornis,Philonthus confinis,Philonthus sanguinolentus,0.00652338,Philonthus cruentatus,0.014038887,Philonthus confinis,0.97321635
924,images_species/Philonthus longicornis/Philonthus longicornis_29.jpg,Philonthus longicornis,Philonthus longicornis,Philonthus parvicornis,3.4667096e-06,Philonthus varians,7.946373e-06,Philonthus longicornis,0.9999877
925,images_species/Philonthus longicornis/Philonthus longicornis_32.jpg,Philonthus longicornis,Philonthus carbonarius,Philonthus cognatus,0.0006048995,Philonthus longicornis,0.0009787534,Philonthus carbonarius,0.9980124
926,images_species/Philonthus longicornis/Philonthus longicornis_40.jpg,Philonthus longicornis,Philonthus longicornis,Philonthus mannerheimi,1.6801597e-07,Philonthus carbonarius,2.356479e-07,Philonthus longicornis,0.99999917
927,images_species/Philonthus longicornis/Philonthus longicornis_45.jpg,Philonthus longicornis,Philonthus carbonarius,Philonthus cognatus,0.00024794982,Philonthus longicornis,0.07706894,Philonthus carbonarius,0.9224318
928,images_species/Philonthus longicornis/Philonthus longicornis_50.jpg,Philonthus longicornis,Philonthus longicornis,Philonthus albipes,0.027903298,Quedius scintillans,0.24726576,Philonthus longicornis,0.6931328
929,images_species/Philonthus longicornis/Philonthus longicornis_56.jpg,Philonthus longicornis,Philonthus longicornis,Philonthus varians,0.0018052745,Philonthus carbonarius,0.3581644,Philonthus longicornis,0.6396343
930,images_species/Philonthus longicornis/Philonthus longicornis_57.jpg,Philonthus longicornis,Philonthus carbonarius,Philonthus longicornis,0.054408822,Philonthus mannerheimi,0.12993218,Philonthus carbonarius,0.68460995
931,images_species/Philonthus longicornis/Philonthus longicornis_69.jpg,Philonthus longicornis,Philonthus longicornis,Philonthus jurgans,8.352885e-05,Philonthus varians,0.0005260405,Philonthus longicornis,0.99933124
932,images_species/Philonthus longicornis/Philonthus longicornis_73.jpg,Philonthus longicornis,Philonthus longicornis,Quedius brevis,0.0054953857,Philonthus varians,0.01930224,Philonthus longicornis,0.96985686
933,images_species/Philonthus longicornis/Philonthus longicornis_74.jpg,Philonthus longicornis,Philonthus longicornis,Philonthus parvicornis,6.6442517e-06,Philonthus varians,0.00045472974,Philonthus longicornis,0.9995302
934,images_species/Philonthus longicornis/Philonthus longicornis_9.jpg,Philonthus longicornis,Philonthus longicornis,Philonthus parvicornis,0.00089265755,Philonthus jurgans,0.0023824025,Philonthus longicornis,0.9955367
935,images_species/Astenus gracilis/Astenus gracilis_11.jpg,Astenus gracilis,Astenus gracilis,Scopaeus laevigatus,0.00016799454,Astenus pulchellus,0.0018557752,Astenus gracilis,0.9976803
936,images_species/Astenus gracilis/Astenus gracilis_15.jpg,Astenus gracilis,Astenus gracilis,Scopaeus laevigatus,0.027628407,Astenus pulchellus,0.048051026,Astenus gracilis,0.9238687
937,images_species/Astenus gracilis/Astenus gracilis_16.jpg,Astenus gracilis,Astenus lyonessius,Astenus pulchellus,0.00027762694,Astenus gracilis,0.3666366,Astenus lyonessius,0.63307446
938,images_species/Astenus gracilis/Astenus gracilis_21.jpg,Astenus gracilis,Astenus gracilis,Astenus pulchellus,0.008831914,Astenus lyonessius,0.45882726,Astenus gracilis,0.53195155
939,images_species/Astenus gracilis/Astenus gracilis_24.jpg,Astenus gracilis,Astenus lyonessius,Astenus pulchellus,3.776072e-06,Astenus gracilis,0.009129088,Astenus lyonessius,0.99086165
940,images_species/Astenus gracilis/Astenus gracilis_26.jpg,Astenus gracilis,Astenus lyonessius,Astenus pulchellus,0.0025459877,Astenus gracilis,0.3295705,Astenus lyonessius,0.66733485
941,images_species/Astenus gracilis/Astenus gracilis_29.jpg,Astenus gracilis,Astenus lyonessius,Philonthus sanguinolentus,1.1338393e-05,Astenus gracilis,0.0003682368,Astenus lyonessius,0.99961936
942,images_species/Astenus gracilis/Astenus gracilis_37.jpg,Astenus gracilis,Astenus lyonessius,Rugilus orbiculatus,2.8354301e-05,Astenus gracilis,0.0035850822,Astenus lyonessius,0.99635315
943,images_species/Astenus gracilis/Astenus gracilis_38.jpg,Astenus gracilis,Astenus gracilis,Astenus pulchellus,9.376919e-06,Astenus lyonessius,0.013948836,Astenus gracilis,0.9860324
944,images_species/Astenus gracilis/Astenus gracilis_39.jpg,Astenus gracilis,Astenus lyonessius,Astenus procerus,0.0012346504,Astenus gracilis,0.019287944,Astenus lyonessius,0.9788013
945,images_species/Astenus gracilis/Astenus gracilis_46.jpg,Astenus gracilis,Astenus pulchellus,Astenus lyonessius,0.0077840937,Astenus gracilis,0.21696505,Astenus pulchellus,0.7736072
946,images_species/Astenus gracilis/Astenus gracilis_53.jpg,Astenus gracilis,Astenus lyonessius,Philonthus sanguinolentus,1.4409039e-06,Astenus gracilis,0.00018899927,Astenus lyonessius,0.99980766
947,images_species/Astenus gracilis/Astenus gracilis_54.jpg,Astenus gracilis,Astenus gracilis,Astenus pulchellus,8.638124e-05,Astenus lyonessius,0.0014545008,Astenus gracilis,0.99845433
948,images_species/Astenus gracilis/Astenus gracilis_61.jpg,Astenus gracilis,Astenus gracilis,Astenus pulchellus,0.0024251244,Astenus lyonessius,0.073722124,Astenus gracilis,0.9237999
949,images_species/Astenus gracilis/Astenus gracilis_66.jpg,Astenus gracilis,Astenus gracilis,Astenus lyonessius,8.843253e-05,Astenus pulchellus,0.00085170666,Astenus gracilis,0.99902904
950,images_species/Astenus gracilis/Astenus gracilis_79.jpg,Astenus gracilis,Astenus gracilis,Astenus procerus,8.175044e-06,Astenus pulchellus,0.0028906036,Astenus gracilis,0.99709237
951,images_species/Astenus gracilis/Astenus gracilis_81.jpg,Astenus gracilis,Astenus pulchellus,Scopaeus laevigatus,4.8605384e-06,Astenus gracilis,0.005234245,Astenus pulchellus,0.9947594
952,images_species/Astenus gracilis/Astenus gracilis_94.jpg,Astenus gracilis,Astenus gracilis,Scopaeus laevigatus,2.4359344e-05,Astenus pulchellus,0.00015343369,Astenus gracilis,0.9997948
953,images_species/Lathrobium brunnipes/Lathrobium brunnipes_101.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Tetartopeus terminatus,0.012839446,Lathrobium elongatum,0.2011389,Lathrobium brunnipes,0.78486717
954,images_species/Lathrobium brunnipes/Lathrobium brunnipes_103.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium geminum,5.4972347e-06,Lathrobium elongatum,6.770719e-05,Lathrobium brunnipes,0.99992156
955,images_species/Lathrobium brunnipes/Lathrobium brunnipes_106.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Ocypus brunnipes,0.0001108701,Lathrobium elongatum,0.00032621052,Lathrobium brunnipes,0.99942964
956,images_species/Lathrobium brunnipes/Lathrobium brunnipes_107.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium geminum,8.567118e-06,Lathrobium elongatum,1.398603e-05,Lathrobium brunnipes,0.99996626
957,images_species/Lathrobium brunnipes/Lathrobium brunnipes_112.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium fulvipenne,5.2540872e-06,Lathrobium elongatum,4.7979756e-05,Lathrobium brunnipes,0.99993837
958,images_species/Lathrobium brunnipes/Lathrobium brunnipes_117.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Tetartopeus terminatus,0.0003791355,Lathrobium elongatum,0.00067320024,Lathrobium brunnipes,0.9987858
959,images_species/Lathrobium brunnipes/Lathrobium brunnipes_122.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium geminum,9.323757e-06,Lathrobium elongatum,2.8078352e-05,Lathrobium brunnipes,0.9999523
960,images_species/Lathrobium brunnipes/Lathrobium brunnipes_125.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium geminum,9.777908e-06,Lathrobium elongatum,0.001186105,Lathrobium brunnipes,0.99878114
961,images_species/Lathrobium brunnipes/Lathrobium brunnipes_128.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium elongatum,0.00023132445,Lathrobium geminum,0.00037842695,Lathrobium brunnipes,0.99934655
962,images_species/Lathrobium brunnipes/Lathrobium brunnipes_141.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Tetartopeus terminatus,0.00015205477,Lathrobium elongatum,0.00027439275,Lathrobium brunnipes,0.99941707
963,images_species/Lathrobium brunnipes/Lathrobium brunnipes_147.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Philonthus fumarius,3.3691865e-06,Tetartopeus terminatus,2.5227411e-05,Lathrobium brunnipes,0.999966
964,images_species/Lathrobium brunnipes/Lathrobium brunnipes_149.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium fovulum,1.8842813e-05,Tetartopeus terminatus,3.6734877e-05,Lathrobium brunnipes,0.9999336
965,images_species/Lathrobium brunnipes/Lathrobium brunnipes_156.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium fulvipenne,1.3727257e-06,Philonthus fumarius,1.627149e-05,Lathrobium brunnipes,0.99997926
966,images_species/Lathrobium brunnipes/Lathrobium brunnipes_159.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium elongatum,5.076157e-07,Tetartopeus terminatus,6.8843366e-07,Lathrobium brunnipes,0.99999774
967,images_species/Lathrobium brunnipes/Lathrobium brunnipes_163.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Quedius fuliginosus,3.8930426e-05,Lathrobium geminum,4.4694523e-05,Lathrobium brunnipes,0.99987864
968,images_species/Lathrobium brunnipes/Lathrobium brunnipes_172.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium geminum,1.1008036e-05,Lathrobium elongatum,6.934116e-05,Lathrobium brunnipes,0.99991167
969,images_species/Lathrobium brunnipes/Lathrobium brunnipes_176.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Philonthus decorus,1.3426062e-05,Lathrobium geminum,0.00023809206,Lathrobium brunnipes,0.99969053
970,images_species/Lathrobium brunnipes/Lathrobium brunnipes_186.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium elongatum,2.245803e-05,Tetartopeus terminatus,3.4137127e-05,Lathrobium brunnipes,0.9999217
971,images_species/Lathrobium brunnipes/Lathrobium brunnipes_187.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Philonthus fumarius,0.0001491965,Tetartopeus terminatus,0.0047248863,Lathrobium brunnipes,0.995076
972,images_species/Lathrobium brunnipes/Lathrobium brunnipes_189.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium fulvipenne,0.00076209113,Lathrobium elongatum,0.0022409211,Lathrobium brunnipes,0.9965403
973,images_species/Lathrobium brunnipes/Lathrobium brunnipes_190.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium geminum,1.504293e-05,Philonthus fumarius,1.8032295e-05,Lathrobium brunnipes,0.99990976
974,images_species/Lathrobium brunnipes/Lathrobium brunnipes_194.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium geminum,3.1276634e-06,Lathrobium elongatum,1.3433177e-05,Lathrobium brunnipes,0.99997807
975,images_species/Lathrobium brunnipes/Lathrobium brunnipes_195.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Philonthus fumarius,0.00018860468,Lathrobium geminum,0.00024087574,Lathrobium brunnipes,0.9993192
976,images_species/Lathrobium brunnipes/Lathrobium brunnipes_207.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Tetartopeus terminatus,5.6980352e-05,Ochthephilum fracticorne,0.00014811425,Lathrobium brunnipes,0.9997409
977,images_species/Lathrobium brunnipes/Lathrobium brunnipes_210.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Platydracus fulvipes,2.378191e-08,Lathrobium geminum,1.5141858e-07,Lathrobium brunnipes,0.99999976
978,images_species/Lathrobium brunnipes/Lathrobium brunnipes_213.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium elongatum,7.2996124e-07,Lathrobium geminum,9.986011e-07,Lathrobium brunnipes,0.9999975
979,images_species/Lathrobium brunnipes/Lathrobium brunnipes_222.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium elongatum,6.645437e-06,Lathrobium geminum,4.2721753e-05,Lathrobium brunnipes,0.9999449
980,images_species/Lathrobium brunnipes/Lathrobium brunnipes_231.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Tetartopeus terminatus,4.257711e-06,Tasgius morsitans,1.0070869e-05,Lathrobium brunnipes,0.9999653
981,images_species/Lathrobium brunnipes/Lathrobium brunnipes_237.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium geminum,3.6347337e-05,Lathrobium elongatum,8.254989e-05,Lathrobium brunnipes,0.99985933
982,images_species/Lathrobium brunnipes/Lathrobium brunnipes_244.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium elongatum,1.7166279e-06,Tetartopeus terminatus,0.00012430309,Lathrobium brunnipes,0.9998709
983,images_species/Lathrobium brunnipes/Lathrobium brunnipes_250.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium elongatum,1.8480818e-06,Tetartopeus terminatus,6.5840763e-06,Lathrobium brunnipes,0.9999907
984,images_species/Lathrobium brunnipes/Lathrobium brunnipes_252.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium geminum,1.5205119e-06,Lathrobium elongatum,3.8473117e-06,Lathrobium brunnipes,0.9999932
985,images_species/Lathrobium brunnipes/Lathrobium brunnipes_256.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium geminum,8.504028e-05,Lathrobium elongatum,0.00021763587,Lathrobium brunnipes,0.999683
986,images_species/Lathrobium brunnipes/Lathrobium brunnipes_257.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium elongatum,6.9390466e-05,Lathrobium fulvipenne,0.0006664697,Lathrobium brunnipes,0.99916565
987,images_species/Lathrobium brunnipes/Lathrobium brunnipes_259.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium elongatum,1.0762673e-05,Tetartopeus terminatus,0.00024711032,Lathrobium brunnipes,0.99971753
988,images_species/Lathrobium brunnipes/Lathrobium brunnipes_266.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium fulvipenne,8.224768e-05,Lathrobium elongatum,0.00037474622,Lathrobium brunnipes,0.99952114
989,images_species/Lathrobium brunnipes/Lathrobium brunnipes_267.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium geminum,2.552994e-06,Lathrobium elongatum,5.3041413e-06,Lathrobium brunnipes,0.99999106
990,images_species/Lathrobium brunnipes/Lathrobium brunnipes_273.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium geminum,1.2418614e-06,Lathrobium elongatum,7.0839915e-06,Lathrobium brunnipes,0.99998915
991,images_species/Lathrobium brunnipes/Lathrobium brunnipes_274.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Ochthephilum fracticorne,9.494859e-06,Tetartopeus terminatus,3.7260306e-05,Lathrobium brunnipes,0.99992585
992,images_species/Lathrobium brunnipes/Lathrobium brunnipes_275.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Ocypus brunnipes,4.803209e-06,Tetartopeus terminatus,3.6167792e-05,Lathrobium brunnipes,0.9999466
993,images_species/Lathrobium brunnipes/Lathrobium brunnipes_277.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Ocypus brunnipes,8.706782e-06,Lathrobium elongatum,3.9702696e-05,Lathrobium brunnipes,0.99993706
994,images_species/Lathrobium brunnipes/Lathrobium brunnipes_278.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium geminum,5.8499995e-06,Lathrobium elongatum,0.00029153627,Lathrobium brunnipes,0.9996953
995,images_species/Lathrobium brunnipes/Lathrobium brunnipes_286.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium geminum,0.00038713744,Lathrobium elongatum,0.00054894073,Lathrobium brunnipes,0.9989235
996,images_species/Lathrobium brunnipes/Lathrobium brunnipes_289.jpg,Lathrobium brunnipes,Lathrobium elongatum,Astenus lyonessius,0.0054397825,Philonthus nitidicollis,0.03611281,Lathrobium elongatum,0.94247234
997,images_species/Lathrobium brunnipes/Lathrobium brunnipes_31.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Tetartopeus terminatus,1.1000598e-06,Lathrobium elongatum,1.38218165e-05,Lathrobium brunnipes,0.9999839
998,images_species/Lathrobium brunnipes/Lathrobium brunnipes_35.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium geminum,1.0706533e-06,Lathrobium elongatum,1.5182336e-06,Lathrobium brunnipes,0.9999957
999,images_species/Lathrobium brunnipes/Lathrobium brunnipes_59.jpg,Lathrobium brunnipes,Lathrobium brunnipes,Lathrobium geminum,3.817859e-06,Lathrobium fulvipenne,1.7505232e-05,Lathrobium brunnipes,0.999974
