,Filename,Label,Prediction1,Prediction3a,Prediction3a_prob,Prediction3b,Prediction3b_prob,Prediction3c,Prediction3c_prob
1601,images_species/Xantholinus laevigatus/Xantholinus laevigatus_28.jpg,Xantholinus laevigatus,Astenus immacullatus,Medon brunneus,0.014004556999999999,Leptacinus intermedius,0.019701246000000002,Astenus immacullatus,0.8941316999999999
1607,images_species/Philonthus corvinus/Philonthus corvinus_39.jpg,Philonthus corvinus,Acylophorus glaberrimus,Acylophorus wagenschieberi,0.022714248,Philonthus nigrita,0.46718603,Acylophorus glaberrimus,0.5016124
1610,images_species/Quedius semiobscurus/Quedius semiobscurus_15.jpg,Quedius semiobscurus,Quedius nitipennis,Quedius semiobscurus,0.0032162021,Quedius semiaeneus,0.47163886,Quedius nitipennis,0.5248881999999999
1626,images_species/Philonthus concinnus/Philonthus concinnus_39.jpg,Philonthus concinnus,Philonthus carbonarius,Philonthus nigrita,0.0021257252,Philonthus concinnus,0.0032878946999999998,Philonthus carbonarius,0.98991126
1627,images_species/Philonthus concinnus/Philonthus concinnus_40.jpg,Philonthus concinnus,Philonthus quisquiliarius,Gyrohypnus punctulatus,0.00010296261000000001,Philonthus concinnus,0.14867133,Philonthus quisquiliarius,0.8510898000000001
1668,images_species/Philonthus debilis/Philonthus debilis_51.jpg,Philonthus debilis,Philonthus ventralis,Philonthus discoideus,0.0014008029000000001,Philonthus debilis,0.009107808,Philonthus ventralis,0.9892496999999999
1677,images_species/Philonthus debilis/Philonthus debilis_99.jpg,Philonthus debilis,Bisnius fimetarius,Philonthus quisquiliarius,0.0039590253,Bisnius sordidus,0.04348174,Bisnius fimetarius,0.94899565
1698,images_species/Philonthus furcifer/Philonthus furcifer_31.jpg,Philonthus furcifer,Philonthus micans,Philonthus fumarius,0.0040982757,Philonthus furcifer,0.13358872,Philonthus micans,0.8605815
1700,images_species/Philonthus furcifer/Philonthus furcifer_4.jpg,Philonthus furcifer,Bisnius pseudoparcus,Gabrius exiguus,0.00088877795,Philonthus alpinus,0.08016197,Bisnius pseudoparcus,0.9174139000000001
1703,images_species/Philonthus confinis/Philonthus confinis_4.jpg,Philonthus confinis,Philonthus varians,Philonthus nitidicollis,3.5467325e-05,Philonthus confinis,0.02937815,Philonthus varians,0.9705577
1707,images_species/Bisnius cephalotes/Bisnius cephalotes_113.jpg,Bisnius cephalotes,Bisnius sordidus,Philonthus albipes,0.0063349,Philonthus concinnus,0.020274388,Bisnius sordidus,0.9618525
1710,images_species/Bisnius cephalotes/Bisnius cephalotes_121.jpg,Bisnius cephalotes,Bisnius sordidus,Philonthus rufipes,0.00029616524,Bisnius cephalotes,0.1705951,Bisnius sordidus,0.82847965
1715,images_species/Bisnius cephalotes/Bisnius cephalotes_134.jpg,Bisnius cephalotes,Bisnius sordidus,Philonthus discoideus,5.4864115e-05,Bisnius cephalotes,0.00017077812,Bisnius sordidus,0.9997261000000001
1717,images_species/Bisnius cephalotes/Bisnius cephalotes_140.jpg,Bisnius cephalotes,Bisnius sordidus,Bisnius cephalotes,5.3087155e-05,Bisnius fimetarius,0.00010906665000000001,Bisnius sordidus,0.9998368000000001
1724,images_species/Bisnius cephalotes/Bisnius cephalotes_21.jpg,Bisnius cephalotes,Bisnius sordidus,Bisnius pseudoparcus,0.11715434,Bisnius cephalotes,0.31637615,Bisnius sordidus,0.5560396
1733,images_species/Bisnius cephalotes/Bisnius cephalotes_59.jpg,Bisnius cephalotes,Bisnius sordidus,Bisnius fimetarius,0.03826625,Bisnius cephalotes,0.14519237,Bisnius sordidus,0.79273444
1752,images_species/Philonthus fumarius/Philonthus fumarius_72.jpg,Philonthus fumarius,Philonthus micans,Philonthus fumarius,0.00031148849999999996,Philonthus quisquiliarius,0.00031722672000000004,Philonthus micans,0.9992955
1764,images_species/Lathrobium rufipenne/Lathrobium rufipenne_53.jpg,Lathrobium rufipenne,Lathrobium elongatum,Astenus gracilis,4.2788356999999994e-05,Lathrobium rufipenne,0.25801715,Lathrobium elongatum,0.74186057
1770,images_species/Lathrobium rufipenne/Lathrobium rufipenne_71.jpg,Lathrobium rufipenne,Lobrathium multipunctum,Medon castaneus,5.935805e-06,Lathrobium pallidum,1.9554887000000003e-05,Lobrathium multipunctum,0.99995697
1792,images_species/Astenus lyonessius/Astenus lyonessius_144.jpg,Astenus lyonessius,Astenus pulchellus,Astenus lyonessius,3.2982909999999995e-07,Astenus gracilis,3.3647237e-05,Astenus pulchellus,0.99996567
1799,images_species/Astenus lyonessius/Astenus lyonessius_33.jpg,Astenus lyonessius,Astenus gracilis,Astenus pulchellus,0.026703866,Astenus lyonessius,0.46061558,Astenus gracilis,0.5087709
1809,images_species/Astenus lyonessius/Astenus lyonessius_76.jpg,Astenus lyonessius,Astenus gracilis,Astenus procerus,0.013167667,Astenus lyonessius,0.061895125,Astenus gracilis,0.9194855
1813,images_species/Astenus lyonessius/Astenus lyonessius_97.jpg,Astenus lyonessius,Astenus gracilis,Astenus pulchellus,0.0017837927,Astenus lyonessius,0.0018046198999999998,Astenus gracilis,0.9964001
1814,images_species/Astenus lyonessius/Astenus lyonessius_99.jpg,Astenus lyonessius,Astenus gracilis,Astenus pulchellus,4.798281e-05,Astenus lyonessius,0.0007638600999999999,Astenus gracilis,0.99914217
1819,images_species/Ocypus brunnipes/Ocypus brunnipes_31.jpg,Ocypus brunnipes,Tasgius morsitans,Platydracus fulvipes,0.0014278397,Ocypus brunnipes,0.43696523,Tasgius morsitans,0.56128746
1826,images_species/Rugilus erichsoni/Rugilus erichsoni_101.jpg,Rugilus erichsoni,Rugilus orbiculatus,Rugilus rufipes,0.0002839882,Rugilus erichsoni,0.37070864,Rugilus orbiculatus,0.6289858
1852,images_species/Rugilus erichsoni/Rugilus erichsoni_76.jpg,Rugilus erichsoni,Rugilus orbiculatus,Rugilus rufipes,7.1497698e-06,Rugilus erichsoni,0.00046351502999999994,Rugilus orbiculatus,0.99952924
1854,images_species/Rugilus erichsoni/Rugilus erichsoni_87.jpg,Rugilus erichsoni,Rugilus orbiculatus,Rugilus rufipes,0.00062419515,Rugilus erichsoni,0.006857726999999999,Rugilus orbiculatus,0.9924648000000001
1897,images_species/Philonthus parvicornis/Philonthus parvicornis_14.jpg,Philonthus parvicornis,Philonthus jurgans,Philonthus ebeninus,0.12989146,Philonthus parvicornis,0.19351445,Philonthus jurgans,0.57161015
1902,images_species/Philonthus parvicornis/Philonthus parvicornis_40.jpg,Philonthus parvicornis,Philonthus longicornis,Philonthus parvicornis,0.16095628,Quedius semiaeneus,0.25167078,Philonthus longicornis,0.39530554
1909,images_species/Philonthus politus/Philonthus politus_119.jpg,Philonthus politus,Philonthus succicola,Philonthus addendus,0.0008253199,Philonthus decorus,0.091085784,Philonthus succicola,0.90698016
1911,images_species/Philonthus politus/Philonthus politus_128.jpg,Philonthus politus,Philonthus succicola,Philonthus addendus,0.00052693055,Philonthus tenuicornis,0.0006201858,Philonthus succicola,0.9983334
1914,images_species/Philonthus politus/Philonthus politus_138.jpg,Philonthus politus,Philonthus addendus,Cafius xantholoma,0.041788846,Philonthus politus,0.283261,Philonthus addendus,0.6688454
1915,images_species/Philonthus politus/Philonthus politus_141.jpg,Philonthus politus,Philonthus addendus,Philonthus succicola,0.016074223000000002,Philonthus politus,0.15721546,Philonthus addendus,0.81302416
1916,images_species/Philonthus politus/Philonthus politus_144.jpg,Philonthus politus,Philonthus succicola,Ocypus olens,0.001798565,Philonthus politus,0.0026702540000000004,Philonthus succicola,0.99332035
1917,images_species/Philonthus politus/Philonthus politus_147.jpg,Philonthus politus,Philonthus succicola,Philonthus politus,0.0029041661999999998,Philonthus addendus,0.008088244,Philonthus succicola,0.9873360999999999
1923,images_species/Philonthus politus/Philonthus politus_166.jpg,Philonthus politus,Philonthus addendus,Philonthus decorus,0.030009655,Philonthus succicola,0.06612915,Philonthus addendus,0.902227
1928,images_species/Philonthus politus/Philonthus politus_199.jpg,Philonthus politus,Philonthus addendus,Philonthus politus,0.048533726,Philonthus succicola,0.09569694,Philonthus addendus,0.853368
1929,images_species/Philonthus politus/Philonthus politus_203.jpg,Philonthus politus,Philonthus addendus,Philonthus politus,0.057077736,Philonthus succicola,0.21862069,Philonthus addendus,0.7202003
1930,images_species/Philonthus politus/Philonthus politus_209.jpg,Philonthus politus,Philonthus succicola,Philonthus splendens,0.13831976,Philonthus politus,0.14840463,Philonthus succicola,0.70073617
1933,images_species/Philonthus politus/Philonthus politus_218.jpg,Philonthus politus,Philonthus succicola,Philonthus splendens,2.6945531e-06,Philonthus politus,6.4993015e-05,Philonthus succicola,0.9999244
1940,images_species/Philonthus politus/Philonthus politus_243.jpg,Philonthus politus,Philonthus addendus,Philonthus laminatus,0.014837345,Philonthus splendens,0.18595183,Philonthus addendus,0.786147
1947,images_species/Philonthus politus/Philonthus politus_40.jpg,Philonthus politus,Philonthus succicola,Philonthus laminatus,0.014028948999999999,Philonthus tenuicornis,0.042698182,Philonthus succicola,0.9053254999999999
1956,images_species/Othius angustus/Othius angustus_21.jpg,Othius angustus,Othius subuliformis,Xantholinus linearis,0.00020408370999999999,Othius angustus,0.021130858,Othius subuliformis,0.9786611999999999
1958,images_species/Othius angustus/Othius angustus_29.jpg,Othius angustus,Othius subuliformis,Xantholinus linearis,2.0318e-06,Othius angustus,0.0032406936,Othius subuliformis,0.9967571
1959,images_species/Othius angustus/Othius angustus_45.jpg,Othius angustus,Othius subuliformis,Gyrohypnus atratus,8.9142704e-05,Othius angustus,9.644371e-05,Othius subuliformis,0.9996277
1964,images_species/Othius angustus/Othius angustus_57.jpg,Othius angustus,Othius subuliformis,Sunius bicolor,2.6912035999999998e-05,Othius angustus,0.09267288,Othius subuliformis,0.9072927
1970,images_species/Othius angustus/Othius angustus_80.jpg,Othius angustus,Othius subuliformis,Lathrobium pallidum,0.019992635,Medon brunneus,0.18183453,Othius subuliformis,0.7516361
1982,images_species/Philonthus ventralis/Philonthus ventralis_48.jpg,Philonthus ventralis,Bisnius fimetarius,Philonthus ventralis,0.19099025,Philonthus quisquiliarius,0.27290675,Bisnius fimetarius,0.43948728
1986,images_species/Heterothops minutus/Heterothops minutus_26.jpg,Heterothops minutus,Heterothops binotatus,Heterothops minutus,0.00069460605,Heterothops praevius,0.027975505,Heterothops binotatus,0.9694122
2015,images_species/Quedius nitipennis/Quedius nitipennis_38.jpg,Quedius nitipennis,Quedius boops,Quedius nitipennis,0.16263232,Quedius persimilis,0.31460688,Quedius boops,0.52043235
2055,images_species/Gyrohypnus fracticornis/Gyrohypnus fracticornis_11.jpg,Gyrohypnus fracticornis,Gyrohypnus punctulatus,Phacophallus parumpunctatus,0.016732583,Gyrohypnus fracticornis,0.019574167,Gyrohypnus punctulatus,0.9534756999999999
2057,images_species/Gyrohypnus fracticornis/Gyrohypnus fracticornis_24.jpg,Gyrohypnus fracticornis,Gyrohypnus punctulatus,Philonthus rectangulus,8.169816e-05,Gyrohypnus fracticornis,0.040464804,Gyrohypnus punctulatus,0.9592096999999999
2058,images_species/Gyrohypnus fracticornis/Gyrohypnus fracticornis_28.jpg,Gyrohypnus fracticornis,Gyrohypnus atratus,Gyrohypnus punctulatus,0.009041496,Gyrohypnus fracticornis,0.044411205,Gyrohypnus atratus,0.9413860999999999
2059,images_species/Gyrohypnus fracticornis/Gyrohypnus fracticornis_29.jpg,Gyrohypnus fracticornis,Gyrohypnus punctulatus,Xantholinus longiventris,0.01714584,Gyrohypnus fracticornis,0.2033954,Gyrohypnus punctulatus,0.7769642
2061,images_species/Gyrohypnus fracticornis/Gyrohypnus fracticornis_38.jpg,Gyrohypnus fracticornis,Gyrohypnus punctulatus,Xantholinus longiventris,0.042163752,Gyrohypnus fracticornis,0.40404287,Gyrohypnus punctulatus,0.55352974
2063,images_species/Gyrohypnus fracticornis/Gyrohypnus fracticornis_44.jpg,Gyrohypnus fracticornis,Gyrohypnus punctulatus,Xantholinus longiventris,1.2349315e-06,Gyrohypnus fracticornis,0.00040297187000000006,Gyrohypnus punctulatus,0.99959475
2064,images_species/Gyrohypnus fracticornis/Gyrohypnus fracticornis_45.jpg,Gyrohypnus fracticornis,Gyrohypnus punctulatus,Phacophallus parumpunctatus,3.572893e-05,Gyrohypnus fracticornis,0.2352632,Gyrohypnus punctulatus,0.76468754
2066,images_species/Gyrohypnus fracticornis/Gyrohypnus fracticornis_58.jpg,Gyrohypnus fracticornis,Gyrohypnus punctulatus,Phacophallus parumpunctatus,0.00063608517,Gyrohypnus fracticornis,0.26916993,Gyrohypnus punctulatus,0.72946835
2106,images_species/Tetartopeus quadratus/Tetartopeus quadratus_68.jpg,Tetartopeus quadratus,Remus sericeus,Acylophorus glaberrimus,0.012130538,Tetartopeus quadratus,0.033047892,Remus sericeus,0.9509564
2108,images_species/Tetartopeus quadratus/Tetartopeus quadratus_85.jpg,Tetartopeus quadratus,Tetartopeus terminatus,Tetartopeus quadratus,0.0083304355,Lathrobium fovulum,0.013601598000000001,Tetartopeus terminatus,0.9685203000000001
2121,images_species/Philonthus salinus/Philonthus salinus_52.jpg,Philonthus salinus,Philonthus micans,Philonthus ventralis,0.00014307913,Philonthus quisquiliarius,0.00047748654999999997,Philonthus micans,0.9992735999999999
2181,images_species/Philonthus nitidus/Philonthus nitidus_151.jpg,Philonthus nitidus,Ocypus picipennis,Quedius brevicornis,0.02541619,Platydracus latebricola,0.03674596,Ocypus picipennis,0.9213619000000001
2202,images_species/Quedius boopoides/Quedius boopoides_10.jpg,Quedius boopoides,Quedius persimilis,Quedius nitipennis,0.010588711,Quedius boopoides,0.03559218,Quedius persimilis,0.9518300999999999
2203,images_species/Quedius boopoides/Quedius boopoides_15.jpg,Quedius boopoides,Quedius persimilis,Quedius nitipennis,0.08273549,Quedius boopoides,0.39989293,Quedius persimilis,0.49677098
2205,images_species/Quedius boopoides/Quedius boopoides_32.jpg,Quedius boopoides,Quedius semiobscurus,Quedius boopoides,0.14648676,Quedius auricomus,0.2887789,Quedius semiobscurus,0.54889834
2207,images_species/Quedius boopoides/Quedius boopoides_8.jpg,Quedius boopoides,Quedius persimilis,Quedius maurorufus,0.06997144,Quedius boopoides,0.17665865,Quedius persimilis,0.6842807
2234,images_species/Leptacinus batychrus/Leptacinus batychrus_92.jpg,Leptacinus batychrus,Bisnius nitidulus,Pseudomedon obscurellus,0.00010670143999999998,Medon brunneus,0.006317687,Bisnius nitidulus,0.9934389000000001
2237,images_species/Gabrius austriacus/Gabrius austriacus_15.jpg,Gabrius austriacus,Gabrius breviventer,Gabrius nigritulus,0.0024071706,Gabrius austriacus,0.10862051,Gabrius breviventer,0.88718814
2238,images_species/Gabrius austriacus/Gabrius austriacus_20.jpg,Gabrius austriacus,Gabrius nigritulus,Gabrius breviventer,0.030814882000000002,Gabrius austriacus,0.06854795,Gabrius nigritulus,0.8957138000000001
2241,images_species/Gabrius austriacus/Gabrius austriacus_9.jpg,Gabrius austriacus,Gabrius keysianus,Gabrius breviventer,0.0046127853,Gabrius appendiculatus,0.27968732,Gabrius keysianus,0.70873505
2303,images_species/Xantholinus linearis/Xantholinus linearis_17.jpg,Xantholinus linearis,Gyrohypnus angustatus,Othius subuliformis,0.16205993,Gyrohypnus atratus,0.26338762,Gyrohypnus angustatus,0.5124493
2320,images_species/Philonthus atratus/Philonthus atratus_135.jpg,Philonthus atratus,Philonthus cognatus,Philonthus carbonarius,0.011309273,Philonthus atratus,0.42375293,Philonthus cognatus,0.5626463
2329,images_species/Philonthus atratus/Philonthus atratus_24.jpg,Philonthus atratus,Philonthus carbonarius,Philonthus parvicornis,0.009498821,Philonthus longicornis,0.019634748,Philonthus carbonarius,0.958901
2337,images_species/Philonthus atratus/Philonthus atratus_55.jpg,Philonthus atratus,Philonthus carbonarius,Philonthus concinnus,5.2548644e-06,Philonthus atratus,2.138425e-05,Philonthus carbonarius,0.9999728000000001
2410,images_species/Neobisnius villosulus/Neobisnius villosulus_25.jpg,Neobisnius villosulus,Astenus gracilis,Neobisnius lathrobioides,0.018334752,Scopaeus laevigatus,0.024144078,Astenus gracilis,0.9393258
2411,images_species/Neobisnius villosulus/Neobisnius villosulus_26.jpg,Neobisnius villosulus,Scopaeus sulcicollis,Astenus immacullatus,0.13678889,Neobisnius villosulus,0.22347353,Scopaeus sulcicollis,0.43562973
2420,images_species/Quedius fulgidus/Quedius fulgidus_11.jpg,Quedius fulgidus,Quedius cruentus,Platydracus latebricola,0.0005716801999999999,Quedius brevicornis,0.0017347347,Quedius cruentus,0.99721295
2434,images_species/Bisnius puella/Bisnius puella_32.jpg,Bisnius puella,Philonthus nigrita,Euryporus picipes,0.18814209,Philonthus fumarius,0.24273369,Philonthus nigrita,0.37131086
2449,images_species/Quedius lucidulus/Quedius lucidulus_67.jpg,Quedius lucidulus,Quedius scintillans,Quedius microps,6.876605e-05,Quedius lucidulus,0.0020987026000000002,Quedius scintillans,0.99778736
2462,images_species/Othius subuliformis/Othius subuliformis_48.jpg,Othius subuliformis,Othius angustus,Sunius bicolor,0.106051594,Othius subuliformis,0.28208777,Othius angustus,0.610739
2509,images_species/Quedius umbrinus/Quedius umbrinus_50.jpg,Quedius umbrinus,Quedius suturalis,Quedius umbrinus,0.024140072999999998,Quedius fumatus,0.28352028,Quedius suturalis,0.67802244
2513,images_species/Quedius umbrinus/Quedius umbrinus_73.jpg,Quedius umbrinus,Quedius maurorufus,Quedius nitipennis,0.08124357,Quedius umbrinus,0.37561414,Quedius maurorufus,0.5319242
2514,images_species/Quedius umbrinus/Quedius umbrinus_76.jpg,Quedius umbrinus,Quedius maurorufus,Quedius suturalis,6.149192e-05,Quedius umbrinus,0.0011687865,Quedius maurorufus,0.9986847
2521,images_species/Ochthephilum collare/Ochthephilum collare_7.jpg,Ochthephilum collare,Ochthephilum fracticorne,Gabrius osseticus,5.831570300000001e-07,Ochthephilum collare,0.00094531284,Ochthephilum fracticorne,0.9990528000000001
2533,images_species/Leptacinus pusillus/Leptacinus pusillus_28.jpg,Leptacinus pusillus,Leptacinus intermedius,Leptacinus formicetorum,0.00079333456,Leptacinus pusillus,0.25041434,Leptacinus intermedius,0.7474451
2548,images_species/Lathrobium fovulum/Lathrobium fovulum_19.jpg,Lathrobium fovulum,Tetartopeus quadratus,Lathrobium fovulum,0.04916811,Tetartopeus terminatus,0.41486648,Tetartopeus quadratus,0.5353055
2554,images_species/Lathrobium fovulum/Lathrobium fovulum_41.jpg,Lathrobium fovulum,Lathrobium pallidum,Lathrobium fovulum,0.0038642301,Lathrobium dilutum,0.0041391477,Lathrobium pallidum,0.9917971999999999
2562,images_species/Lathrobium fovulum/Lathrobium fovulum_93.jpg,Lathrobium fovulum,Lathrobium impressum,Tetartopeus quadratus,9.577059000000001e-05,Lathrobium fovulum,0.016489688,Lathrobium impressum,0.9833183000000001
2662,images_species/Quedius puncticollis/Quedius puncticollis_69.jpg,Quedius puncticollis,Quedius brevicornis,Ocypus picipennis,0.00047222944000000004,Quedius puncticollis,0.3791839,Quedius brevicornis,0.6194392
2709,images_species/Astenus pulchellus/Astenus pulchellus_111.jpg,Astenus pulchellus,Astenus gracilis,Scopaeus laevigatus,0.00044655925000000005,Astenus pulchellus,0.0010288338,Astenus gracilis,0.9979511000000001
2714,images_species/Astenus pulchellus/Astenus pulchellus_127.jpg,Astenus pulchellus,Astenus gracilis,Scopaeus laevigatus,0.00037004947,Astenus pulchellus,0.37024063,Astenus gracilis,0.62935865
2731,images_species/Astenus pulchellus/Astenus pulchellus_98.jpg,Astenus pulchellus,Astenus immacullatus,Astenus pulchellus,0.0037641811999999998,Scopaeus sulcicollis,0.015762843000000002,Astenus immacullatus,0.978294
2738,images_species/Quedius mesomelinus/Quedius mesomelinus_29.jpg,Quedius mesomelinus,Quedius umbrinus,Philonthus carbonarius,0.13667193,Philonthus rufipes,0.2336575,Quedius umbrinus,0.50391287
2746,images_species/Quedius mesomelinus/Quedius mesomelinus_74.jpg,Quedius mesomelinus,Quedius maurus,Quedius xanthopus,0.003267864,Quedius mesomelinus,0.42137894,Quedius maurus,0.57473755
2849,images_species/Rugilus orbiculatus/Rugilus orbiculatus_154.jpg,Rugilus orbiculatus,Rugilus erichsoni,Medon brunneus,0.00022570862999999998,Rugilus orbiculatus,0.14685412,Rugilus erichsoni,0.8527995
2956,images_species/Gabrius splendidulus/Gabrius splendidulus_82.jpg,Gabrius splendidulus,Gabrius osseticus,Othius angustus,2.3083338e-05,Bisnius nitidulus,8.990426999999999e-05,Gabrius osseticus,0.9998491
3051,images_species/Lathrobium elongatum/Lathrobium elongatum_223.jpg,Lathrobium elongatum,Lathrobium rufipenne,Lobrathium multipunctum,4.666778499999999e-07,Lathrobium elongatum,0.10770137,Lathrobium rufipenne,0.8922974
3074,images_species/Xantholinus longiventris/Xantholinus longiventris_15.jpg,Xantholinus longiventris,Rugilus rufipes,Quedius auricomus,0.005011435,Rugilus orbiculatus,0.028969422,Rugilus rufipes,0.95746547
3078,images_species/Xantholinus longiventris/Xantholinus longiventris_37.jpg,Xantholinus longiventris,Xantholinus linearis,Xantholinus gallicus,0.0014302019,Xantholinus longiventris,0.009855726,Xantholinus linearis,0.98834085
3139,images_species/Heterothops dissimilis/Heterothops dissimilis_15.jpg,Heterothops dissimilis,Heterothops binotatus,Heterothops quadripunctulus,0.00037067285,Heterothops dissimilis,0.19658361,Heterothops binotatus,0.8029294
3140,images_species/Heterothops dissimilis/Heterothops dissimilis_24.jpg,Heterothops dissimilis,Heterothops binotatus,Heterothops quadripunctulus,0.0005005898400000001,Heterothops dissimilis,0.18092224,Heterothops binotatus,0.8183869
3142,images_species/Heterothops dissimilis/Heterothops dissimilis_31.jpg,Heterothops dissimilis,Heterothops binotatus,Heterothops quadripunctulus,0.00033170587,Heterothops dissimilis,0.04945482,Heterothops binotatus,0.9501232
3143,images_species/Heterothops dissimilis/Heterothops dissimilis_7.jpg,Heterothops dissimilis,Heterothops binotatus,Heterothops quadripunctulus,5.3104424e-05,Heterothops dissimilis,0.38883909999999994,Heterothops binotatus,0.61107904
3144,images_species/Heterothops dissimilis/Heterothops dissimilis_8.jpg,Heterothops dissimilis,Heterothops binotatus,Heterothops quadripunctulus,5.772576e-05,Heterothops dissimilis,0.0035942076,Heterothops binotatus,0.99633276
3145,images_species/Heterothops dissimilis/Heterothops dissimilis_9.jpg,Heterothops dissimilis,Heterothops quadripunctulus,Heterothops dissimilis,0.08031350400000001,Heterothops binotatus,0.25125498,Heterothops quadripunctulus,0.66474724
3152,images_species/Philonthus intermedius/Philonthus intermedius_37.jpg,Philonthus intermedius,Philonthus laminatus,Ocypus fuscatus,5.8317783e-05,Philonthus intermedius,0.27124509999999996,Philonthus laminatus,0.7286847
3155,images_species/Philonthus intermedius/Philonthus intermedius_46.jpg,Philonthus intermedius,Philonthus laminatus,Philonthus mannerheimi,6.5814784e-05,Philonthus intermedius,0.00066901185,Philonthus laminatus,0.9992506
3157,images_species/Philonthus intermedius/Philonthus intermedius_56.jpg,Philonthus intermedius,Philonthus laminatus,Philonthus atratus,0.00014866987,Philonthus intermedius,0.21655421,Philonthus laminatus,0.7832493
3163,images_species/Philonthus alpinus/Philonthus alpinus_3.jpg,Philonthus alpinus,Philonthus albipes,Philonthus micantoides,0.001057491,Philonthus alpinus,0.05696305,Philonthus albipes,0.9418478000000001
3169,images_species/Quedius picipes/Quedius picipes_39.jpg,Quedius picipes,Quedius molochinus,Quedius picipes,0.011866348999999998,Quedius puncticollis,0.085094556,Quedius molochinus,0.89916396
3170,images_species/Quedius picipes/Quedius picipes_44.jpg,Quedius picipes,Quedius molochinus,Ocypus picipennis,5.2853535e-05,Quedius picipes,0.00010006689000000001,Quedius molochinus,0.99983907
3192,images_species/Lathrobium impressum/Lathrobium impressum_165.jpg,Lathrobium impressum,Quedius auricomus,Lathrobium impressum,0.0008422915699999999,Rugilus rufipes,0.015556921999999999,Quedius auricomus,0.9826790000000001
3217,images_species/Lathrobium impressum/Lathrobium impressum_270.jpg,Lathrobium impressum,Lathrobium fovulum,Lathrobium rufipenne,0.0011837465,Lathrobium impressum,0.009860957,Lathrobium fovulum,0.98886347
3264,images_species/Quedius curtipennis/Quedius curtipennis_20.jpg,Quedius curtipennis,Quedius fuliginosus,Quedius levicollis,0.0019655803,Quedius curtipennis,0.1269252,Quedius fuliginosus,0.87074125
3266,images_species/Quedius curtipennis/Quedius curtipennis_27.jpg,Quedius curtipennis,Quedius fuliginosus,Quedius lateralis,0.007914116,Quedius curtipennis,0.022640387,Quedius fuliginosus,0.9632493000000001
3268,images_species/Quedius curtipennis/Quedius curtipennis_5.jpg,Quedius curtipennis,Quedius simplicifrons,Quedius nigrocaeruleus,0.028051179,Quedius curtipennis,0.04290572,Quedius simplicifrons,0.90491664
3270,images_species/Bisnius fimetarius/Bisnius fimetarius_100.jpg,Bisnius fimetarius,Philonthus marginatus,Bisnius fimetarius,0.026261576000000002,Philonthus fumarius,0.042901173,Philonthus marginatus,0.8739891
3282,images_species/Bisnius fimetarius/Bisnius fimetarius_143.jpg,Bisnius fimetarius,Philonthus debilis,Philonthus ventralis,0.037264727000000004,Bisnius fimetarius,0.088439725,Philonthus debilis,0.8696689000000001
3294,images_species/Bisnius fimetarius/Bisnius fimetarius_177.jpg,Bisnius fimetarius,Philonthus ventralis,Bisnius fimetarius,0.20973451,Bisnius sordidus,0.21944551,Philonthus ventralis,0.5646643
3305,images_species/Bisnius fimetarius/Bisnius fimetarius_236.jpg,Bisnius fimetarius,Philonthus micans,Philonthus longicornis,0.060243987,Philonthus albipes,0.14283249,Philonthus micans,0.78119934
